Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   1626, Model: 2, Candidate: 2, Correct? Yes
Position:   5331, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  29780, Model: 2, Candidate: 2, Correct? Yes
Position:  86595, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  84404, Model: 2, Candidate: 2, Correct? Yes
Position: 168419, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8330, Model: 2, Candidate: 2, Correct? Yes
Position:  24039, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  82892, Model: 2, Candidate: 2, Correct? Yes
Position: 120375, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 106874, Model: 2, Candidate: 2, Correct? Yes
Position: 154411, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  67701, Model: 2, Candidate: 2, Correct? Yes
Position: 176475, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 147565, Model: 2, Candidate: 2, Correct? Yes
Position: 150155, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  25488, Model: 2, Candidate: 2, Correct? Yes
Position:  32035, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6524, Model: 2, Candidate: 2, Correct? Yes
Position: 144607, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  29551, Model: 2, Candidate: 2, Correct? Yes
Position: 115063, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7201, Model: 2, Candidate: 2, Correct? Yes
Position:  12611, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  54055, Model: 2, Candidate: 2, Correct? Yes
Position: 222147, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  96351, Model: 2, Candidate: 2, Correct? Yes
Position: 179719, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  43609, Model: 2, Candidate: 2, Correct? Yes
Position:  68507, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7930, Model: 2, Candidate: 2, Correct? Yes
Position:  19679, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  25112, Model: 2, Candidate: 2, Correct? Yes
Position:  37935, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 122264, Model: 2, Candidate: 2, Correct? Yes
Position: 182699, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  57376, Model: 2, Candidate: 2, Correct? Yes
Position: 128739, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3658, Model: 2, Candidate: 2, Correct? Yes
Position:   5787, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 128152, Model: 2, Candidate: 2, Correct? Yes
Position: 193539, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  78810, Model: 2, Candidate: 2, Correct? Yes
Position:  86163, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 240262, Model: 2, Candidate: 2, Correct? Yes
Position: 242263, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 196441, Model: 2, Candidate: 2, Correct? Yes
Position: 248627, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  32707, Model: 2, Candidate: 2, Correct? Yes
Position: 235823, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  30496, Model: 2, Candidate: 2, Correct? Yes
Position: 154727, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   7450, Model: 2, Candidate: 2, Correct? Yes
Position:  33071, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   5923, Model: 2, Candidate: 2, Correct? Yes
Position:  98871, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3950, Model: 2, Candidate: 2, Correct? Yes
Position:  10839, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 140347, Model: 2, Candidate: 2, Correct? Yes
Position: 223215, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 169706, Model: 2, Candidate: 2, Correct? Yes
Position: 224947, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   6723, Model: 2, Candidate: 2, Correct? Yes
Position: 153179, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  19936, Model: 2, Candidate: 2, Correct? Yes
Position:  87019, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 139299, Model: 2, Candidate: 2, Correct? Yes
Position: 207087, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9769, Model: 2, Candidate: 2, Correct? Yes
Position:  18323, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 161061, Model: 2, Candidate: 2, Correct? Yes
Position: 202727, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4741, Model: 2, Candidate: 2, Correct? Yes
Position: 110923, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  27495, Model: 2, Candidate: 2, Correct? Yes
Position:  57583, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:     51, Model: 2, Candidate: 2, Correct? Yes
Position:    915, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  90607, Model: 2, Candidate: 2, Correct? Yes
Position: 103191, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 108190, Model: 2, Candidate: 2, Correct? Yes
Position: 175151, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  38710, Model: 2, Candidate: 2, Correct? Yes
Position:  63327, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 100216, Model: 2, Candidate: 2, Correct? Yes
Position: 163107, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 167158, Model: 2, Candidate: 2, Correct? Yes
Position: 201287, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  31116, Model: 2, Candidate: 2, Correct? Yes
Position: 178639, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 147327, Model: 2, Candidate: 2, Correct? Yes
Position: 253287, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 126191, Model: 2, Candidate: 2, Correct? Yes
Position: 143103, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  80933, Model: 2, Candidate: 2, Correct? Yes
Position: 142171, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  90678, Model: 2, Candidate: 2, Correct? Yes
Position: 218051, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3656, Model: 2, Candidate: 2, Correct? Yes
Position: 183731, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  28437, Model: 2, Candidate: 2, Correct? Yes
Position:  37839, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 119821, Model: 2, Candidate: 2, Correct? Yes
Position: 186087, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 132901, Model: 2, Candidate: 2, Correct? Yes
Position: 151055, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 138239, Model: 2, Candidate: 2, Correct? Yes
Position: 239799, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4682, Model: 2, Candidate: 2, Correct? Yes
Position:  25587, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2355, Model: 2, Candidate: 2, Correct? Yes
Position: 126555, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   5049, Model: 2, Candidate: 2, Correct? Yes
Position:  76611, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  78961, Model: 2, Candidate: 2, Correct? Yes
Position: 146807, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  59191, Model: 2, Candidate: 2, Correct? Yes
Position:  89927, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  75684, Model: 2, Candidate: 2, Correct? Yes
Position: 151519, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  83248, Model: 2, Candidate: 2, Correct? Yes
Position: 248303, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   2218, Model: 2, Candidate: 2, Correct? Yes
Position: 147855, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  21214, Model: 2, Candidate: 2, Correct? Yes
Position:  24835, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  78304, Model: 2, Candidate: 2, Correct? Yes
Position:  97235, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 113500, Model: 2, Candidate: 2, Correct? Yes
Position: 114995, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 160111, Model: 2, Candidate: 2, Correct? Yes
Position: 217107, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   3094, Model: 2, Candidate: 2, Correct? Yes
Position: 143131, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  34809, Model: 2, Candidate: 2, Correct? Yes
Position:  39447, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   9282, Model: 2, Candidate: 2, Correct? Yes
Position: 122575, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 155515, Model: 2, Candidate: 2, Correct? Yes
Position: 184003, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  57126, Model: 2, Candidate: 2, Correct? Yes
Position:  97939, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  68692, Model: 2, Candidate: 2, Correct? Yes
Position:  86751, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 233556, Model: 2, Candidate: 2, Correct? Yes
Position: 238287, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  80804, Model: 2, Candidate: 2, Correct? Yes
Position: 152119, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  32244, Model: 2, Candidate: 2, Correct? Yes
Position:  57359, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  69063, Model: 2, Candidate: 2, Correct? Yes
Position:  72487, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  57604, Model: 2, Candidate: 2, Correct? Yes
Position: 184151, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 112381, Model: 2, Candidate: 2, Correct? Yes
Position: 172775, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  77493, Model: 2, Candidate: 2, Correct? Yes
Position: 248219, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  84498, Model: 2, Candidate: 2, Correct? Yes
Position: 189719, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8665, Model: 2, Candidate: 2, Correct? Yes
Position:  26683, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  91916, Model: 2, Candidate: 2, Correct? Yes
Position: 253899, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8279, Model: 2, Candidate: 2, Correct? Yes
Position:  23583, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  36218, Model: 2, Candidate: 2, Correct? Yes
Position: 201847, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   4173, Model: 2, Candidate: 2, Correct? Yes
Position:  48295, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  25337, Model: 2, Candidate: 2, Correct? Yes
Position:  32171, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 112209, Model: 2, Candidate: 2, Correct? Yes
Position: 172111, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  35822, Model: 2, Candidate: 2, Correct? Yes
Position:  58631, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  42735, Model: 2, Candidate: 2, Correct? Yes
Position:  90327, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  18017, Model: 2, Candidate: 2, Correct? Yes
Position: 214315, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 116723, Model: 2, Candidate: 2, Correct? Yes
Position: 252239, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  11264, Model: 2, Candidate: 2, Correct? Yes
Position: 191203, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 163021, Model: 2, Candidate: 2, Correct? Yes
Position: 244995, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  66662, Model: 2, Candidate: 2, Correct? Yes
Position: 121079, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  91778, Model: 2, Candidate: 2, Correct? Yes
Position: 109695, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  61885, Model: 2, Candidate: 2, Correct? Yes
Position:  69991, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 190083, Model: 2, Candidate: 2, Correct? Yes
Position: 193331, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  19651, Model: 2, Candidate: 2, Correct? Yes
Position:  44039, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  62622, Model: 2, Candidate: 2, Correct? Yes
Position:  92939, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  82931, Model: 2, Candidate: 2, Correct? Yes
Position: 100923, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  97512, Model: 2, Candidate: 2, Correct? Yes
Position: 107439, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  18534, Model: 2, Candidate: 2, Correct? Yes
Position:  25315, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 187441, Model: 2, Candidate: 2, Correct? Yes
Position: 252007, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 105250, Model: 2, Candidate: 2, Correct? Yes
Position: 165651, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  23074, Model: 2, Candidate: 2, Correct? Yes
Position:  32547, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 212060, Model: 2, Candidate: 2, Correct? Yes
Position: 227871, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 136555, Model: 2, Candidate: 2, Correct? Yes
Position: 142475, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 109834, Model: 2, Candidate: 2, Correct? Yes
Position: 196883, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  60970, Model: 2, Candidate: 2, Correct? Yes
Position: 258759, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  17356, Model: 2, Candidate: 2, Correct? Yes
Position:  94243, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  24625, Model: 2, Candidate: 2, Correct? Yes
Position: 104467, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:    320, Model: 2, Candidate: 2, Correct? Yes
Position: 242679, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 201782, Model: 2, Candidate: 2, Correct? Yes
Position: 225971, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 215798, Model: 2, Candidate: 2, Correct? Yes
Position: 252563, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:   8182, Model: 2, Candidate: 2, Correct? Yes
Position:   8307, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  84495, Model: 2, Candidate: 2, Correct? Yes
Position: 197991, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 148749, Model: 2, Candidate: 2, Correct? Yes
Position: 224427, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  70195, Model: 2, Candidate: 2, Correct? Yes
Position: 133143, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:    505, Model: 2, Candidate: 2, Correct? Yes
Position:  45103, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  31155, Model: 2, Candidate: 2, Correct? Yes
Position:  32327, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 132409, Model: 2, Candidate: 2, Correct? Yes
Position: 154463, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  98425, Model: 2, Candidate: 2, Correct? Yes
Position: 100287, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 146632, Model: 2, Candidate: 2, Correct? Yes
Position: 154979, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  26969, Model: 2, Candidate: 2, Correct? Yes
Position: 160111, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  85332, Model: 2, Candidate: 2, Correct? Yes
Position:  90843, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 176698, Model: 2, Candidate: 2, Correct? Yes
Position: 257895, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  12414, Model: 2, Candidate: 2, Correct? Yes
Position: 156439, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 111090, Model: 2, Candidate: 2, Correct? Yes
Position: 230959, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:    503, Model: 2, Candidate: 2, Correct? Yes
Position:    851, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  20680, Model: 2, Candidate: 2, Correct? Yes
Position: 177027, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  24634, Model: 2, Candidate: 2, Correct? Yes
Position:  50567, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position: 124235, Model: 2, Candidate: 2, Correct? Yes
Position: 124895, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  72172, Model: 2, Candidate: 2, Correct? Yes
Position:  74031, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  60430, Model: 2, Candidate: 2, Correct? Yes
Position: 227131, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  26575, Model: 2, Candidate: 2, Correct? Yes
Position:  32535, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  16665, Model: 2, Candidate: 2, Correct? Yes
Position: 196779, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  73909, Model: 2, Candidate: 2, Correct? Yes
Position: 257507, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  27037, Model: 2, Candidate: 2, Correct? Yes
Position: 221787, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
Position:  36906, Model: 2, Candidate: 2, Correct? Yes
Position:  69943, Model: 3, Candidate: 3, Correct? Yes
Position:      0, Model: 1, Candidate: 1, Correct? Yes
